WHOREGION,ITZ,COUNTRY/AREA/TERRITORY,COUNTRY_CODE,ORIGIN_SOURCE,ISO_YEAR,ISO_WEEK,ISO_SDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BVIC,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2021,39,2021-09-27T03:00:00.000Z,1757,2694,,,,,0,0,,,0,0,0,2694,2
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2021,40,2021-10-04T03:00:00.000Z,1924,2753,,,,,0,0,,,1,1,1,2752,2
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2021,41,2021-10-11T03:00:00.000Z,1668,2462,,,,,0,0,,,0,0,0,2462,2
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2021,42,2021-10-18T03:00:00.000Z,1772,2468,,,,,0,0,,,0,0,0,2468,2
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2021,43,2021-10-25T03:00:00.000Z,1700,2369,,,,,0,0,,,0,0,0,2368,2
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2021,44,2021-11-01T03:00:00.000Z,1671,2356,,,,,0,0,,,0,0,0,2356,2
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2021,45,2021-11-08T03:00:00.000Z,1640,2285,,,,,0,0,,,0,0,0,2285,2
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2021,46,2021-11-15T03:00:00.000Z,1583,2300,,,,,1,1,,,0,0,1,2299,2
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2021,47,2021-11-22T03:00:00.000Z,1573,2141,,,,,1,1,,,0,0,1,2140,2
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2021,48,2021-11-29T03:00:00.000Z,1587,2177,,,,,1,1,,,0,0,1,2176,2
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2021,49,2021-12-06T03:00:00.000Z,1618,2264,,,,,0,0,,,0,0,0,2264,2
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2021,50,2021-12-13T03:00:00.000Z,1713,2370,,,,,0,0,,,0,0,0,2370,2
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2021,51,2021-12-20T03:00:00.000Z,2132,2853,,,,,0,0,,,0,0,0,2853,2
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2021,52,2021-12-27T03:00:00.000Z,2602,3196,,,,,0,0,,,0,0,0,3197,2
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,1,2022-01-03T03:00:00.000Z,2215,2978,,,,,0,0,,,0,0,0,2978,2
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,2,2022-01-10T03:00:00.000Z,2030,2638,,,,,1,1,,,0,0,1,2637,2
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,3,2022-01-17T03:00:00.000Z,1840,2620,,,,,1,1,,,0,0,1,2619,2
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,4,2022-01-24T03:00:00.000Z,1918,2883,,,,,0,0,,,0,0,0,2883,2
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,5,2022-01-31T03:00:00.000Z,1748,2825,,,,,1,1,,,0,0,1,2824,2
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,6,2022-02-07T03:00:00.000Z,1567,2674,,,,,0,0,,,0,0,0,2674,2
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,7,2022-02-14T03:00:00.000Z,1904,3000,,,,,0,0,,,0,0,0,3000,2
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,8,2022-02-21T03:00:00.000Z,1650,3205,,,,,1,1,,,0,0,1,3204,2
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,9,2022-02-28T03:00:00.000Z,1787,3108,,2,,,2,4,,,0,0,4,3104,3
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,10,2022-03-07T03:00:00.000Z,1933,3754,,,,,1,1,,,0,0,1,3753,2
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,11,2022-03-14T03:00:00.000Z,2079,3686,,,,,15,15,,,0,0,15,3671,2
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,12,2022-03-21T03:00:00.000Z,2029,3722,,,1,,18,19,,,0,0,19,3703,3
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,13,2022-03-28T03:00:00.000Z,3541,5194,,,1,,55,56,,,0,0,56,5138,3
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,14,2022-04-04T03:00:00.000Z,3427,4741,,,1,,60,61,,,0,0,61,4680,2
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,15,2022-04-11T03:00:00.000Z,3855,4802,,,3,,55,58,,,0,0,58,4744,3
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,16,2022-04-18T03:00:00.000Z,3487,4497,,6,5,,98,109,,,0,0,109,4388,3
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,17,2022-04-25T03:00:00.000Z,3323,4249,,9,6,,115,130,,,0,0,130,4119,3
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,18,2022-05-02T03:00:00.000Z,3785,4846,,7,21,,271,299,,,0,0,299,4546,3
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,19,2022-05-09T03:00:00.000Z,4193,5438,,3,28,,491,522,,,2,2,524,4914,3
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,20,2022-05-16T03:00:00.000Z,5091,6450,,8,82,,863,953,,,1,1,954,5496,4
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,21,2022-05-23T03:00:00.000Z,3863,5192,,1,105,,578,684,,,0,0,684,4508,4
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,22,2022-05-30T03:00:00.000Z,7026,8272,,4,116,,648,768,,,2,2,770,7532,4
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,23,2022-06-06T03:00:00.000Z,7206,8570,,11,239,,952,1202,,,3,3,1205,7371,5
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,24,2022-06-13T03:00:00.000Z,8159,9662,,17,355,,1083,1455,,,5,5,1460,8184,5
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,25,2022-06-20T03:00:00.000Z,8783,10234,,28,356,,998,1382,,,3,3,1385,7827,5
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,26,2022-06-27T03:00:00.000Z,8264,9921,,39,371,,663,1073,,,1,1,1074,7664,5
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,27,2022-07-04T03:00:00.000Z,7960,9945,,16,458,,495,969,,,0,0,969,7545,5
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,28,2022-07-11T03:00:00.000Z,7951,9923,,24,315,,276,615,,,3,3,618,7741,5
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,29,2022-07-18T03:00:00.000Z,8526,10138,,10,163,,140,313,,,1,1,314,8419,5
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,30,2022-07-25T03:00:00.000Z,7420,8872,,4,86,,125,215,,,0,0,215,7323,5
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,31,2022-08-01T03:00:00.000Z,6895,8550,,9,60,,81,150,,,2,2,152,6835,5
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,32,2022-08-08T03:00:00.000Z,6477,7941,,7,37,,44,88,,,1,1,89,6440,4
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,33,2022-08-15T03:00:00.000Z,6115,7444,,6,28,,43,77,,,0,0,77,6079,4
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,34,2022-08-22T03:00:00.000Z,5645,6910,,9,18,,30,57,,,2,2,59,5625,4
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,35,2022-08-29T03:00:00.000Z,5221,6589,,4,17,,25,46,,,0,0,46,5200,4
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,36,2022-09-05T03:00:00.000Z,4960,6442,,14,21,,24,59,,,1,1,60,4939,4
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,37,2022-09-12T03:00:00.000Z,4889,6313,,19,6,,22,47,,,2,2,49,4874,4
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,38,2022-09-19T03:00:00.000Z,4736,6045,,11,4,,24,39,,,1,1,40,4719,4
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,39,2022-09-26T03:00:00.000Z,4319,5642,,10,4,,14,28,,,1,1,29,4311,4
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,40,2022-10-03T03:00:00.000Z,3880,5117,,7,8,,14,29,,,2,2,31,3876,4
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,41,2022-10-10T03:00:00.000Z,3857,5133,,3,2,,8,13,,,2,2,15,3851,3
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,42,2022-10-17T03:00:00.000Z,3958,5191,,5,4,,8,17,,,3,3,20,3954,3
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,43,2022-10-24T03:00:00.000Z,3890,5134,,2,15,,13,30,,,2,2,32,3882,3
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,44,2022-10-31T03:00:00.000Z,3885,5304,,5,8,,23,36,,,1,1,37,3872,3
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,45,2022-11-07T03:00:00.000Z,4406,5630,,3,2,,20,25,,,0,0,25,4406,3
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,46,2022-11-14T03:00:00.000Z,4354,5750,,4,6,,25,35,,,5,5,40,4322,3
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,47,2022-11-21T03:00:00.000Z,4027,5174,,5,8,,25,38,,,1,1,39,4008,3
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,48,2022-11-28T03:00:00.000Z,,1219,,4,5,,3,12,,,2,2,14,,3
WPR,FLU_OCE_MEL_POL,Australia,AUS,NOTDEFINED,2022,49,2022-12-05T03:00:00.000Z,,1387,,8,7,,4,19,,,9,9,28,,3
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2021,39,2021-09-27T03:00:00.000Z,,238,0,0,0,0,,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2021,40,2021-10-04T03:00:00.000Z,,279,0,0,0,0,,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2021,41,2021-10-11T03:00:00.000Z,,263,0,0,0,0,,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2021,42,2021-10-18T03:00:00.000Z,,322,0,0,0,0,,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2021,43,2021-10-25T03:00:00.000Z,,228,0,0,0,0,,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2021,44,2021-11-01T03:00:00.000Z,,302,0,0,0,0,,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2021,45,2021-11-08T03:00:00.000Z,,187,0,0,0,0,,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2021,46,2021-11-15T03:00:00.000Z,,151,0,0,0,0,,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2021,47,2021-11-22T03:00:00.000Z,,191,0,0,0,0,,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2021,48,2021-11-29T03:00:00.000Z,,177,0,0,0,0,,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2021,49,2021-12-06T03:00:00.000Z,,165,0,0,0,0,,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2021,50,2021-12-13T03:00:00.000Z,,160,0,0,0,0,,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2021,51,2021-12-20T03:00:00.000Z,,125,0,0,0,0,,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2021,52,2021-12-27T03:00:00.000Z,,130,0,0,0,0,,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,1,2022-01-03T03:00:00.000Z,,185,0,0,0,0,0,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,2,2022-01-10T03:00:00.000Z,,181,0,0,0,0,0,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,3,2022-01-17T03:00:00.000Z,,226,0,0,0,0,0,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,4,2022-01-24T03:00:00.000Z,,179,0,0,0,0,0,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,5,2022-01-31T03:00:00.000Z,,127,0,0,0,0,0,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,6,2022-02-07T03:00:00.000Z,,178,0,0,0,0,0,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,7,2022-02-14T03:00:00.000Z,,210,0,0,0,0,0,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,8,2022-02-21T03:00:00.000Z,,183,0,0,0,0,0,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,9,2022-02-28T03:00:00.000Z,,160,0,0,0,0,0,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,10,2022-03-07T03:00:00.000Z,,167,0,0,0,0,0,1,0,0,,0,1,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,11,2022-03-14T03:00:00.000Z,,161,0,0,0,0,0,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,12,2022-03-21T03:00:00.000Z,,183,0,0,0,0,0,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,13,2022-03-28T03:00:00.000Z,,154,0,0,0,0,0,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,14,2022-04-04T03:00:00.000Z,,112,0,0,0,0,0,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,15,2022-04-11T03:00:00.000Z,,95,0,0,0,0,0,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,16,2022-04-18T03:00:00.000Z,,82,0,0,0,0,0,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,17,2022-04-25T03:00:00.000Z,,51,0,0,0,0,0,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,18,2022-05-02T03:00:00.000Z,,52,0,0,0,0,0,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,19,2022-05-09T03:00:00.000Z,,57,0,0,0,0,0,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,20,2022-05-16T03:00:00.000Z,,58,0,0,0,0,0,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,21,2022-05-23T03:00:00.000Z,,53,0,0,0,0,0,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,22,2022-05-30T03:00:00.000Z,,57,0,0,0,0,0,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,23,2022-06-06T03:00:00.000Z,,72,0,0,0,0,0,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,24,2022-06-13T03:00:00.000Z,,111,,0,2,0,0,2,0,0,,0,2,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,25,2022-06-20T03:00:00.000Z,,88,,0,1,0,0,1,0,0,,0,1,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,26,2022-06-27T03:00:00.000Z,,96,,0,0,0,0,0,0,0,,0,0,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,27,2022-07-04T03:00:00.000Z,,91,,0,1,0,0,1,0,0,,0,1,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,28,2022-07-11T03:00:00.000Z,,104,,0,1,0,0,1,0,0,,0,1,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,29,2022-07-18T03:00:00.000Z,,108,,0,2,0,0,2,0,0,,0,2,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,30,2022-07-25T03:00:00.000Z,,98,,0,5,0,0,5,0,0,,0,5,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,31,2022-08-01T03:00:00.000Z,,75,,0,4,0,0,4,0,0,,0,4,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,32,2022-08-08T03:00:00.000Z,,120,,1,1,0,0,2,1,0,,1,3,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,33,2022-08-15T03:00:00.000Z,,84,,0,7,0,0,7,0,0,,0,7,,1
WPR,FLU_SE_ASIA,Cambodia,KHM,NOTDEFINED,2022,34,2022-08-22T03:00:00.000Z,,113,,0,14,0,0,14,0,0,,0,14,,1
